1	是一个朋友送给我的，如今我又在把它推荐给其他朋友。是它为我打开了一扇门，通向图画书的宫殿的门。就连我这个所谓的教育工作者也要感叹自己的无知。感谢作者告诉了我们世界上有这么多的好的图画书。我给晓晓买的图画书都是这样按图索骥买来的，本本都让她爱不释手！当然了，现在还发现了它另外一个妙用：省钱。哈哈，试想，把那里面的书都买下来要多少钱啊？嘿嘿，我不做傻瓜。就这样讲故事，也不错。
0	跟住招待所没什么太大区别。 绝对不会再住第2次的酒店！
0	差得要命,很大股霉味,勉强住了一晚,第二天大早赶紧溜
0	1.上了半天网，都上不去，问酒店，答曰坏了。气愤！ 2.晚上入住适逢变天，天气变冷，开了半天空调，竟然还是冷风，问酒店，答曰晚上关空调。晕！床上只有一床单被，到处找被子，无。问酒店要，半小时催了三次电话才来。还是冷，要求在加一床被子，服务员去后再也没回，打到总台，又等了半天，回复没被子了。不把顾客当人啊。 3.一晚没睡成，凌晨5点多，被不知道哪里来的低沉的轰鸣声吵醒。在房间找了半天没查出哪里来得声音，叫来服务员，（半小时催了三四次才来，人都要疯掉）。六点多服务员才来，也解决不了。就这么一夜没睡。买气受来了。 4.到总台要求当班经理来解释，换了几个人来，说了几遍，酒店不断去落实事情真相，最后才来一个自称客服经理的，说却有其事，表示道歉，做了一小时的冷板凳，一口热水没喝，口都讲干了。这就是他们的诚意。 总结：硬件老旧，服务太差。
1	拿回家的那天，我女儿第一时间要我给她讲完6本故事！累死我了。因为有第一套“神奇校车”，小家伙都很喜欢。但是，我个人认为，这一套没有第一套好看，人物画得和第一套有点差别，有时候故事衔接不上，感觉不是正版或不是一个时间翻译出来的版本一样。总之没有第一套好看，对于5岁的孩子来说，内容有点深了，不够第一套吸引人。但是总体来说还是很好的，也许放到大一点再读是不是不一样呢？
0	没有比这更差的酒店了。房间灯光暗淡，空调无法调节，前台服务僵化。用早餐时，服务员居然叫我回房间把拖鞋换成皮鞋再下来，到底谁是上帝，这家酒店的老总应该马上辞职。建议大家不要住这家酒店，有被骗的感觉！
0	语言轻松幽默，阅读起来让人心情大好，内容实用，但是不喜欢把博客回复内容以及跟读者互动的话题全部照搬上来。感觉比较杂乱。
1	acer的品质、服务都很不错，而且本品很超值。样子也算漂亮，基本性能只要不玩大游戏全能应付。
0	不是电脑高手千万别买，没有windows系统，而且主板和bios有很多限制 导致不能顺利安装windows 我搞了一天 才勉强搞定，要不是曾经搞过一段时间计算机 还真搞不定这个机器。
0	我家宝宝快两岁了，这套书对于她来说太简单了，没有吸引力，我是看了大家的评论才买的，不太理想。
1	桐华的书貌似我都看过了，都好喜欢，而且都那么紧张，让人沉沦，每次看了都不想放下，这次也是，3本书几个晚上就看完了，都熬到12点多实在不行，早上要早起上班，只能睡觉。情节很吸引，云歌我不知道这样算不算一个好结局，但是在我看来这个结局还是挺完美的。虽然不是大团圆，至少很符合人的心理！对于刘弗陵和云歌的爱情，中间还让我哭几次，可怜的人（但无可恨）……喜欢~值得一看
1	我住的是特色标间，所谓特色，是有些类似家的感觉。寝具不是单调的白色，是条纹和大格子的，感觉很温馨。圈儿椅的靠垫是卡通的加菲猫头，明黄的颜色有点扎眼，和周围配在一起感觉有点不协调。 客房硬件评价3.5分。加湿器、烫衣板、电熨斗、吹风机、小冰箱等俱全。缺点：液晶电视固定在墙上，位置不好。一是遮挡了一个电源插座；二是与桌子搭配不当。桌子（与冰箱柜一体）在电视下方，如果坐在桌子旁上网或工作学习，正好挡住了电视屏幕。错开坐，正好是冰箱柜，腿脚伸不开。
1	我是法语初学者,学了78个课时的初级班.因为我是老年人,法语又难,我只有再从头自学巩固一遍,然后准备报中级班.我们学的教材是孙辉老师的.买本练习答案对自学和检查做习题的正确性是非常必要的.而且孙辉老师的教材在网上还有视频,对我们学习法语有很大的帮助.孙辉老师的教材编写得很好,我向学法语的朋友推荐.我想学好了上下册,再结合(走遍法国)的阅读和学习,会达到我们预期的愿望.这仅只是个人看法,
1	房间较小,但挺干凈,另外空调噪声较大,晚上睡觉还是有点吵. 早餐是自助餐,挺丰富! 总体感觉不错!
0	价格还可以再往下一点(港行这个价钱可是双电+内包+xp),3芯电池有点小,1g内存有点小,最重要的是分辨率是1024*576,这个有点烦
1	这家YMCA非常好，还主动帮我们升级房间，住起又棒又舒适，地点也很方便，服务又好，号称香港物美价优第一流的YMCA，值得大家推荐。
1	LED屏就是爽，基本硬件配置都很均衡，镜面考漆不错，小黑，我喜欢。
0	一翻开这本书，就让人想起韩剧里头那些不温不火絮絮叨叨的韩国女人，可能这就是文化差异吧
0	破酒店上网慢的一踏糊涂。网卡只有10M的连接速度。什么年代了。还用这么慢的交换机。会还有早餐难吃的要死。没什么东西吃的。连煎个鸡蛋都等不到。还是他们的领班在煎店。一边煎还一边在吃。水果就更没什么好吃的了。住了几次就没吃到什么水果。。
1	希望大家也能像我一样，每家酒店都能尝试的住一下，因为每个酒店都各有特色
0	本书其实没说什么，也看不出价值在哪，作者倒是牛，把西医批评的一无是处，感觉就是根本不懂科学
1	还不错，可以住一下，并且建议你住高一点层次的房间
1	时时都在阅读着这篇令人太伤感的小说，我是那样的爱狗狗，也一直希望自己能养一只狗狗，也是天天观察着自己身边一些些可爱的狗，然而爸爸妈妈却因为家里的条件一直没有聊了我的心愿，当我看到了作者简介、文章简介，实在忍不住了，强烈要求父母给我买下它。狗狗这种伙伴，是给人开心、快乐和幸福的。而当我翻完此书的最后一页时，不禁有了非一般的伤感。同时，我敬佩作者与狗狗，并买下了金毛寻回犬……
1	我不是个偏激的人，所以我喜欢都各种各样的书。韩寒 和郭敬明的书我都回会去看，郭敬明写的东西比较的煽情，有时后觉得他写的东西让人很不能接受.......不过他的确是才华出众...可是韩寒写的东西却很有深度、内涵，他的书我会用心的去读很多边都不会觉得枯燥......《他的国》我正在看，觉得在文字上，他依然保持着他的风格....不过还是很喜欢。加油！我一定会一直喜欢你的作品的，所以韩寒你要加油写书咯！
0	本想卖给朋友作为英语入门的教材，没想到效果不佳，中英文夹杂着阅读确实不太习惯，还好是买了第一册。
0	卡梅拉是之勇敢的小鸡简单而执着我喜欢哦~同事的小宝宝也很喜欢~还有我将给我男朋友听的也很投入~
1	酒店环境很好，商务中心很热情．免费接送机服务很好．房间设施尚可，但浴室条件稍差，没有吹风机，热水也要早７：３０时以后才有．而且总说线路繁忙不能刷卡，房费要付现金，不太理解．
1	感觉非常奇怪,这套书我明明都写了两次评论了,可我的当当始终提醒我对这套书写评论!晕啊!这是套很好的书,也不用我写几次评论吧!
0	一本教女孩子怎么追求物质的书，值得大家伙这么追捧么？在这物欲横流的社会，有精神追求的人真是越来越少了~
1	买这个书实属意外，拿到书以后第一时间看完，意外地精彩。关于生活的琐碎，书里描写得是十分细微的。但并没有琐碎而使故事变得流俗，且作者笔调里的积极的那些东西十分地打动人。最喜欢邓佑真，一如她名字里的“真”字，她真是个十分讨喜的主角。画面感很好，大概是因为要电视剧化的缘故？总之，实在是太欢乐了，喝水吃东西时就不要看了……比较可惜的是，乔锐还是觉得着墨不够？小声说……
1	我订的是高级淑女房(双床),房间还算干净整洁，服务也还可以。早餐的种类有点少，但味道还行。办理退房的速度很快。总的来说，我和同事住得比较满意。
0	价格太高，性价比不够好。我觉得今后还是去其他酒店比较好。
0	非常容易看，一共也没几页，《庄子》的原文就占了53页，排版又稀疏，所以轻松搞定。给我的感觉是借着庄子的名声做文章，确实浅显。庄子讲了很多故事和寓言，这种原创性难能可贵，但于丹的这本书就没什么新意了。我没有听过她的讲座，也许加上体态语会生动引人，反正光看文字，可有比她强的作品。
1	今年去YZ的时候就选择在新世纪大酒店~ 4星,基本印象很不错~ 靠近瘦洗湖,个园,何园,只有十分钟左右的车程,附近有银行,报纸店,饭店,蛋糕店,茶餐厅,还有超市,应该说生活很便利~是旅游住宿的不错的选择 酒店装潢的还不错,我们去的时候免费升级到了23楼的房间.房间比较大,没有烟味和油烟味,感觉很好~ 每天都有房间清理,帮我们换上新的洗梳用品. 感觉很好~ 酒店备有插座转换器,自己过去就不用带了~ 有宽带,免费的哦:)~!~
1	当时买这个本儿就是冲着它漂亮+电池，性能啥的小本儿也没什么追求 不过升级了2G内存+重装了vista之后感觉还是不错的 而且比较皮实，去电脑城看了其他品牌的上网本后，尽管这个当时贵一些，还是入手了
1	大床房还不错，其他的没有看过。位置很好。希望菜做得更好吃
1	1699元能拥有本本和包非常满意，装XP也比想象中顺利。外观漂亮有大厂风范，键盘舒服。
1	速度挺快，前一天晚上订货，第二天中午就到了；送货人员态度特别好，石景山区的； 现在在用，顶多是一般，如果买的话推荐联想那款； 缺点：外壳太光滑，很很容易有划痕！键盘太难用，我上个是华硕的，没得比！
0	房间外声音太大，比较吵闹！直接到前台预定费用更合理。
1	看到评价及书的介绍，我自已很喜欢。我买了三本，因为书很厚，文字很多。我担心女儿不喜欢，因为她喜欢图画书。我先拿了一本回家，打算睡前给孩子讲，结果上一年级的女儿,自已看到书后，便一发不可收拾。根本不用我讲。一口气看完一本书后.才松了一口气.还问我还有没有买其他几本.为书中最后一头战象而叹息.为被象群踩断脊骨布哈依难过.现在每天睡前都让我再给她讲一遍。直到她睡着为止。
0	酒店太旧,不象4星,房间隔音太差,隔壁打了一晚麻将,太吵了
0	卫生条件比较差，真的很差！毛巾白里透着黑，马桶和地面已经分家，一碰就要倒。没有停车场，车放在马路边不是太安全
0	我共买了7本，大多书的纸质很差，很轻，像盗版，希望管理员能标明纸的质量，如果下次再发现这个问题退货。。
0	不知道是因为是翻译的书本还是其他原因感觉整本书老是围绕着相同的话题在重复
1	系统换XP后会更好用点。微软为什么一定要让生产商强制安装vista这种自以为很cool的大块头呢？如果能有包就更好了！
0	太玄了，反而不可信。给爸妈买了有一个月了，还是全新的，完全不敢兴趣。我看那么多人追捧，一直建议他们看，可自己看了几页，也扔到了一边，浮夸-----
0	<色,戒>是一本挂羊头卖狗肉的书,本来买回家准备过足读小说瘾,结果是一本短篇集.网上购物有缺陷,因为我们不能动手去翻要买的书,买者应该对其进行必要的,一目了然的说明,哪怕加一句?短篇集?,读者也不会对到手的书如此失望,啊.......受骗了
0	没有想象中的好，原来以为是一本风趣幽默的读本，可以轻松学外语。看了以后才发现内容只是一些普通的单词拼写上的错误纠正等，没意思。
1	入住的是260元的迷你标准间。感觉比想象的要好很多，房间如果住一个人很合适的，洗手间很大，很干净。房间里床上用品质量很不错，整洁如新。房间窗户为玻璃幕墙，无法打开换气。 这是距离大连火车站最近的酒店。前台服务态度很好，很热情，业务熟练。就是退房的时候，查房比较慢，人多的时候，要多等几分钟。 总体感觉还是可以的，交通极为便利。
1	性价比不错，本本的外观手感以及性能都还不错，到底是大品牌的东西。 送货速度快，头天中午下单的，第二天下午就送到了。
0	内存偏小，不过送了1G，就是2G了，还是怀念XP系统，不过照情况看来预装系统vista是大势所趋了
0	壳子太薄太嫩，显示屏旁边的塑料壳子用指甲一扣就翘起来了。 用了2个礼拜，划痕很多阿，懒得管了。 无线驱动不在光盘里，华硕的人比我还懒。 键盘里面掉了根大头针拿不出来了。。。
0	酒店空调有问题!蚊子太多!简直无法入睡!!!服务员的态度还不错的!
0	刚开机没一会 就很热了机子 作为10寸便携小本 还是厚了点 还是重了点 因为电池的缘故吧 因为蓄电时间的提升 忍了~
0	伟大领袖毛主席早以对孔孟之道思想作过批判,几千年来对广大的民众毒害之深.毛主席作出了名确的定论.对发展现代化的中国没有一点帮助.国人应彻底抛去之.
1	第一感觉就是门童服务很到位，前台服务也面带微笑。 房间比较宽敞明亮，上网速度也很快。 很满意的一家酒店！
1	通过携程预定的行政双床房(且提前付清房费)~最后居然给我们父女两人一间大床房~还一再申明没有双床房了~在我的一再要求下~最后虽然还是提供了双床房~但是印象大打折扣~ 补充点评 2008年3月24日 ： 温泉~住店客人是98/位~小鱼池是46~另外收费的~
1	最近一直在看这本书，我觉得很好。当初只是想看看南怀瑾，但又没耐心去一本本地买，毕竟南怀瑾先生的书都是讲课的内容，比较罗嗦。于是就挑了这本集南怀瑾先生佛、道、儒各种见解的书，开始的时候确实冲着南怀瑾去的，但现在不是了。作者的见解很简洁很明了，让我很容易接受，并且我们看法一致。也许这不是一本让人可以看了又看的书，却是一本让人一见如故的书，这就够了。
1	在衢州能住到这样的酒店算是很不错了，房间液晶电视，窗口看出去是条小河，还送了水果，算是很不错的啦，就是周围环境一般，没什么可以逛的...
1	虽然是老酒店，设备倒是很齐备，价格也合理。 地点十分方便：旁边是大马路解放路，往南一直走就到车站，往北直走可到铁塔。酒店四周有难以计数的手机店，要缴通话费或买储值卡都很方便。 设备齐全：连220V转110V的转接插座都有。 自助早餐：是当地风味的中式餐点，内容丰富。 服务态度：前台、客房服务、餐厅等人员都很和善，主动尽力为旅客提出帮助。人员服务态度真可比五星级。 真要找出待改进的地方，就是浴室狭窄了点。
0	做工不够细致，没主要表现为 启动按钮生涩 光驱合上时生涩 发热较大 外壳会粘手印
1	读过一次卡莉,心中总会有记忆,佩服她作为女性,能有这么艰难的优秀的经历,困难磨炼人的意志,激励人的斗志,卡莉经历了好多困难,但每次她都可以迎刃而解,勇敢的面对,让我心中升起自信的旗帜,高高飘扬,在以后的日子里如果有困难,我要学习卡莉,动脑筋想好每一件事,做到最好,我最佩服是卡莉的口才,她可以说服每一个人,这是努力的结果,我们也可以做到,只是做的未必好,未必恰当,这本书激励我努力做的更好,更好.....
1	酒店的服务很热情，对于我们的客房要求总能及时回应。 地理位置不错，离中山北街很近，吃饭方便。
0	第一次来当当买书，选择这本书看上的是它的销售量和顾客的评价。老实说，这本书没有多大的可读性，我儿子只对讲故事那册有兴趣，也许是年龄偏差吧，我儿子四岁。这本书的主打《忙忙碌碌镇》实在没有多少吸引人之处~~
0	我三个星期前定的货，配送公司星期六送货我没在公司，他们说三天后会再送，结果竟然给我当作退货处理了，耽误了我的时间，还让我评价，我评价个P，气死我了！以后再不在当当买书了～～～
0	这种酒店如果也算3星级酒店的话，我真的无话可说了。 从入住开始就不舒服： 因为没定到4星级的酒店，所以携程建议住这里，说是3星的，还可以。晚上12点多到的，check in时，服务员登记完也不问你刷卡还是付现金，直接告诉你，交500压金，我说我就200元现金，刷卡行不？ check in完了，就看不到服务员了，自己找电梯。电梯是迷你型的，瞠死能站4个人就不能动弹了。 房间一股难闻的怪味，闻着就反胃。桌子上不知道多久没擦过，用手摸了一下，漆黑的，那卫生纸擦了好几遍，凑合着先上网吧邮件发了。卫生间的门是破的，门框上全是大破洞，像是炮弹炸过的，房间没有暖气，半夜被冻醒了，找不到被子可以加的，只好把衣服压在身上，这才感觉身上不冷了。 早餐加上小菜一起，不超过10样，不知道吃什么，没有水果，吃了碗稀饭就算了。 check out时，服务员打电话到楼层让查房，1分钟后，服务员气凶凶的跟我说，你有没有拿黄页，要赔偿的。晕！！！什么黄页呀。问了半天，说是一本放在抽屉里的什么书不见了。靠，那么脏的桌子，抽屉我连碰都没碰，卫生间我连毛巾都没敢用，拿你什么破书干什么。你放没有放，或者是你放在别的地方了，自己找去。MD，什么破地方呀。折腾半天，还不让我走。最后我也不知道他们是找到了还是没找到，或者是他们发现自己根本就没放什么黄页，没有任何人向我解释，也没有人给我道歉，可是总算是可以让我走了，还不主动给我发票。要求打印后，给我出了份收据。 好在4星级的景德镇大酒店的房间已经出来了，可以住进去了。赶紧离开这个是非之地吧。 后来想想，前台打电话上去，然后1分钟左右楼上就打电话下来说不见了书，这么快的速度，好像早就知道少了什么似的，让人不能不怀疑其目的性了。
1	原以为Windows Vista 家庭普通版的软件很难用的，兼容性差，谁知一上手还是很好用，原来想装得东西都装上了，出乎意料之外。
0	淋浴头竟然自己掉了下来，后来修理好了。马桶一直堵。请求修理两次，态度很好，无奈技术不佳，最终没有解决，大便硬是憋着！
0	本书其实没说什么，也看不出价值在哪，作者倒是牛，把西医批评的一无是处，感觉就是根本不懂科学
1	不错，帮朋友选的，朋友比较满意，就是USB接口少了，而且全是在左边，图片有误
0	住过这么多酒店，从来没有住过这么小旧脏老臭的“大床房”！一进门就被一股臭味熏了出来，开了一天的窗户也不见减少多少。洗手间又小又脏，恶心死了！我和老公从进门开始，就只能一个在床上，一个才有站在地上的空间！ 唯一的好处：地点不错，下楼就是商业街，很热闹，晚上还有小吃，就在楼下，距大相国寺和山陕甘会馆也不远，走路即可。不过，对小吃的期望值千万不要太高，以免有上当受骗的感觉。价格姑且不论，卫生是实在没有办法入眼的。
1	我一直使用ThinkPad，从最初的380D到T系列，再到最近公司配的X200，得心应手。本台机子是为老婆买的，老婆很喜欢。
0	房间细小、地毡恐布，空调不够、服务差劣。应立刻取消预订服务。 免费注册 网站导航 宾馆索引 服务说明 关于携程 诚聘英才 代理合作 广告业务 联系我们 Copyright1999-2008, ctrip.com. all rights reserved.
1	酒店很大，服务太差，Ａ楼房间也老，下次再也不住了。环境很好，打高尔夫的或许可以忍忍吧。
1	配置很好,按键敲得爽,完美屏,超满意啊!比电脑城便宜多了,很爽啊!!!
1	原装正货，提货时，封贴什么都还没开的。因为第一次在京东购物，上门提货，看到货后，总算不担心品质问题。绝对是正品行货。 这次交易，特搞笑，25号晚上下单，26号上午再上来看下，既然发现有新促销返现100元，还好我是上门提货的，马上取消25号的单，重新又下了个单，省了100元。嘿嘿。
1	小巧玲珑，适合某些场合使用。至于网友说容易留指纹，确实是，但是擦一下就可以了。2990的价格确实低啊，性价比不错。至于重量，还ok吧，关键是电池重而已。
1	虽然案件发生的时代，离我们有点远，但是并不妨碍我们对真相的好奇完全没有时间错位的感觉，也没有阅读的凝滞感觉。只是细致入微的描写，有时候会让人觉得略显繁复，但是毕竟要交代细节这也是在所难免的吧，所以也就无所谓了。总体来说，还是很喜欢这部作品，构思精巧，无与伦比。无愧于黄金三大推理小说家的名头，还特地推荐其他朋友也来读读看，说不定和我一样会爱上推理的！
1	性能 外观 品牌完全满足刚入学的大学生上网 学习 玩游戏等等的一切需求 价格也不比台式机贵 京东又给开发票 替人代买东西还是有发票能说清楚也更放心
0	非常一般的酒店，完全不够4星的级别，到了才发现酒店外观和照片相差很远，不是很大。大堂很土，房间很冷，那天正好赶上下雨，入住的时候窗帘上拉上的，睡到半夜被冻醒了，早上起来才发现，原来窗户是开着的，为什么服务员不把窗户关上呢，也许是我太粗心了。洗澡的地方也不好，淋浴房很小，都伸展不开。床上的用品也很差，被子也薄。楼上的餐厅超贵，一个西红柿炒蛋要28还是38，刀磨的是相当的快呀！下次不会住了，太差了！
1	钢琴烤漆表面，很漂亮，外观大气。键盘与其他系列有所不同，配置很好，性能不错。还送杀毒软件，价格也不错。
1	纵然是再娇艳的花朵，作为和亲公主的皖雅，也逃脱不了所谓“贡物”的命运，绚烂一时的爱情，到头来终究抵不上江山一角。爱情，如此完美却又失落，皖雅的结局，苦涩却又实际地描绘了宫廷女子悲婉的一生。看尽世间无限遗憾，只因爱情如此脆弱。三个男人用不同的方式爱着这位花神，她本可换种选择使自己轻松，可她还是执着于她的爱，终究她的爱害了她，爱情总是这么威力无限！
1	海景花园是我所有住过的５星酒店中服务最好的一家，另外他们的粤式餐厅非常地道，并且价格合理，如果去青岛还会再选它。 Fantastic 5 star hotel, good location and environment, with best service and very nice staff, strongly recommend. The Cantonese restaurant is one of the best, worth to try!!! 补充点评 2008年7月29日 ： &#32431;&#20013;&#26041;&#31649;&#29702;&#65292;&#38750;&#24120;&#26834;&#65281;
0	这个宾馆太差了，厕所感觉不消毒，而且房间里面任何吃的东西都没有，连水都没有，电视而且都不清楚，门还不用，马桶的水要等半个小时在按才可以下去，如果不是车坏了别的酒店都满了，我是实在不想选这个酒店，宾馆服务人员态度不好，这
0	商品没问题！就是京东预定说是1-6天发货，可实际等了10天左右！其实等等也没关系，可是你京东6天发不了货，就别写1-6天可以发货！希望以后可以改进！
0	键盘不是很稳当，感觉好象要翘起来一样。 外表是真正的指纹收集器。
1	这是个童话故事，虽然不现实但让人向往，人与人之间的感情就是说不清理还乱，所以太热心的对待你不是真心喜欢的人，就很容易造成不堪的局面；谁都不想做祝福别人成全别人，自己独自寂寞的那个人，可不想和无奈是相对的，所以主主们都是来来回回的伤害着自己，真是造孽啊。有时候我在想为什么人人都想被宠着，但又不能对每个人负责，这是叫做自私吗？这种被宠着的感觉就像毒药，会上瘾会伤身。所以幸福是什么？
1	不能说没有一点点问题，但酒店所有员工都在用一种非常的热情给每一个客人以尽可能的服务，所以，我愿意把最高的评价给这个酒店。
1	我住过南京所有的五星酒店,选来选去还是这家(曾经的香格里拉).无论是硬件设施还是服务,都很无可挑剔...如果说缺点,就是房价很贵了,呵呵,但愿携程能谈下更优惠的房价啊.
0	于丹的，讲教还可以吧译注的当然是比较不上大师们的了。比较适合学生吧，做人做事的道理。
1	无点完美LED屏、接口丰富（1394、HDMI、eSATA、红外、蓝牙……）、性能强劲（3DMark 06跑了7000多分，快赶上我的台式机了）、发热量小（跑完3DMark 06机子表面大部分地方都几乎不感觉到热）
1	优点：1 房间大，也很干净。 2 地点不错，去那里都很方便。 3 服务态度好。 缺点：还没有发现。
1	CBD中心,周围没什么店铺,说5星有点勉强.不知道为什么卫生间没有电吹风
0	给朋友订的,原来计划2天,结果入住遭遇使得第二天改到凯悦了, 1)送朋友入住,所有的车位都上锁,只好找别的收费的,其实在同一个院子里 2)办理入住时竟说没查到有订房,不知是携程还是酒店的原因 3)房间的床上竟然有一条很长的血迹,恶心 4)所以要求换一个房间,被很不客气的告知只此一间,感觉给我房间是给我很大的恩惠和施舍了 5)竟然没有热水洗澡, 朋友强烈要求以后不要再订这家酒店了
1	新装修的酒店, 房间很新很好的, 作为万豪的金卡会员, 充分享受金卡的待遇, 很好.早餐的品种不够丰富.
0	房间小得无法想象,建议个子大的不要选择,一般的睡觉脚也伸不直.房间不超过10平方,彩电是14寸的,晕死,交通还算方便,离地铁不行10分钟内,但你必须知道哪条是正确的路,如果入住,必须要有心理准备,一个字"小"!
0	看这本书有种感觉就是作者在苦口婆心的告戒读者如何如何，为了证明她说的是对的，然后举一堆自己身边女性的例子来自圆其说。内容很空洞，说话很苍白无力。感觉没什么深度，我比较后悔买了这本书，不会再看第2次了。
1	个人觉得配置属于中高端，CPU级别高，内存大，音响效果不错。 笔记本外观比较时尚，键盘制作较精良。 独立显卡，摄像头清晰，应该满足了 。
0	做工一般，屏幕盖不严，应该是没有锁扣的原因，感觉没有图片中漂亮
1	小时候很孤单的日子养过2次狗，2次的结果都是狗被大人们打死做成菜吃了，从此，我不能回想与狗相处的日子，我会收藏很多毛茸茸的小玩具狗。狗是人类的好朋友，狗懂人心，狗有人性，可惜，“人”不懂人心，“人”也没有人性了，买下《再见了，可鲁：》这本书，收藏起儿时的记忆。愿人的心都归回上帝为亚当造的《伊甸园》，恢复“人之初，性本善”，每个人都和动物成为好朋友，世界就没有战争。
0	直接装vt,装前也要sata2驱动盘启动，然后许多设备都有？再从网上找驱动，折腾半天终于装好。惠普有病，不提供一张包括所有设备驱动程序的光盘。usb少，无1394。关机有轻微嘀声。bios能改项目少。
0	单人间房间极小，只能放下张小床和一张小沙发，第一个房间空调坏了，换了个房间，连沙发都没了！房间设施陈旧，只是卫生间还可以。根本达不到四星级标准，连如家这类商务酒店都赶不上，强烈不推荐
0	价格要是能再低点就更好了！京东应该多搞特价活动!快递的服务态度不是很好
0	建议携程不要和这家酒店合作,名曰三星,要我看准星级都勉强!首先不在市区里面(去涵江区打车还要10块钱,当然你能打到的话)在一条前不着村后不着店的公路旁,交通极其不便;其次一进入酒店就一股霉味,地毯上到处都是污渍,很像地图.最不能容忍的是有很多小虫子,到处乱爬.我正好赶上台风没有办法只能在那住要不我不敢保证还会住那里.
0	散热口很烫,可以加热水杯,也许AMD的CPU就这个德性,重装XP系统很麻烦
0	我是耐着性子看完的，无非是为了多一点谈资罢了。这样的书也会流行，说明我们大众的阅读水准还真不怎么地！
1	外观看上去还不错，不过有人不太喜欢镜面的，我个人比较喜欢，总之还算满意。
1	许多下围棋的人都会有一个困惑，那就是害怕对手的力量强，趴在战斗中吃亏，以及如何增强自己的战斗力。我也是，一直希望自己的力量增大，希望战斗中下出手筋获得优势，乃至胜利。还是看看战斗至尊坂田先生的棋吧！从他鹰隼般的捕捉战机的嗅觉和快如剃刀般的手法中一定能找到你想要的。我很喜欢这套书，她也是坂田先生毕生著作的精华，值得你拥有！
0	设备很简单 服务意识很差 餐厅的设施就跟街边的小滩一样，卫生条件很不好。